SMILES,bioclass
Cc1ccc(-c2nnc(S)n2/N=C/c2cccn2C)cc1,1
COc1ccc(OC)c([C@H](O)CNC(=O)CN)c1,1
O=C(O)C1C2C=CC3(CN(Cc4ccccn4)C(=O)C13)O2,0
CC(=O)NNC(=O)CCC(=O)Nc1ccccc1,0
CC(C)CC(=O)Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C,0
Cc1ccc(OCc2ccc(C(=O)Nc3nccs3)o2)cc1C,1
Cc1ccc(S(=O)(=O)Nc2cc(O)nc3c2CCC3)cc1,1
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,1
Cc1cccc(Cc2c(C)nc3nc(SCC(=O)NCc4ccco4)nn3c2C)c1,0
CCN(CC)CCNC(=O)c1ccc(Cl)c(S(=O)(=O)Nc2ccccc2OC)c1,0
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,0
CCOc1ccc2nc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)sc2c1,0
CCOC(=O)CCc1c(C)nc2ncnn2c1C,0
O=C(O)Cc1nc[nH]c1C(=O)O,0
CC/C=C\CC[C@H](O)C1=CCCCC1=O,0
Cc1ccc(S(=O)(=O)Oc2ccc(/C=C(/NC(=O)c3ccccc3)C(=O)Nc3ccccc3)cc2)cc1,0
CC1(C)[C@@H]2CC[C@]1(C)CN(CCC[N+](C)(C)C)C2,0
Cc1noc(N)c1C(=O)Nc1ccc(F)cc1,1
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,1
Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,1
O=C(CC1CCCCC1)N1CCC(c2nc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)no2)CC1,0
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,0
CCOc1ccc(NC(=O)CSc2nnc(CCNC(=O)c3ccc(OC)cc3)n2CC)cc1,0
C=CC(=O)N1C(=O)c2ccccc2S1(=O)=O,0
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,1
COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1,1
CC(=O)N1CCC2(CCCN(c3ccccc3)C2)CC1,0
CCN1CCN(S(=O)(=O)c2ccc(Cl)c(C(=O)Nc3nnc(CC(C)C)s3)c2)CC1,0
COCCNC(=O)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,0
O=c1c(-c2nc3ccccc3s2)cccn1Cc1ccccc1,1
CCOC(=O)CSc1cc(C(F)(F)F)nc(-c2ccccn2)n1,1
NC(=O)C[C@H](NC(=O)Cc1ccc(O)cc1O)C(=O)O,0
FC(F)(F)c1ccccc1-c1nc(-n2ccnc2)c2ccccc2n1,1
COC(=O)N(C)c1ccccc1C(=O)N1CCOCC1,0
N=c1[nH]c2c(ncn2[C@H]2CC[C@@H](CO)O2)c(=O)n1C(=O)c1ccccc1,1
COc1ccc2[nH]c3nc(SCC(=O)NNC(=O)c4ccc(OC)c(OC)c4)nnc3c2c1,0
CC(C)S(=O)(=O)NC1Cc2ccc(-c3ccc(Cl)cn3)cc2C1,0
COc1cc(/C=C/c2cccs2)cc(OC)c1,1
O=C(CSc1nccn1-c1ccccc1)c1ccc(Cl)cc1,1
O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,1
O=S1(=O)CCN(CCc2cn(Cc3ccc(C(F)(F)F)cc3)c3ccccc23)CC1,1
COc1cccc(Cn2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,1
CCn1c(SCc2ccc(C)cc2)nnc1-c1nn(-c2ccccc2)ccc1=O,0
CC(C)COc1ccc(C(=O)Nc2scc(-c3ccc(Cl)cc3Cl)c2C(N)=O)cc1,0
S=C1CCc2cc(-c3cccnc3)ccc2N1,1
Cc1cccc2c1OCC/C2=N\NC(=O)COc1ccccc1Cl,1
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,1
CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc(N2CCN(c3ccc(OC(F)(F)F)cc3)CC2)cc1,0
Cc1ccccc1-c1cc(N(C)Cc2ccco2)ncn1,1
O=C(CCN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1c(F)cccc1F,0
Nc1ccc(C(=O)C[C@H](N)C(=O)O)cc1O,0
O=C(/C=C/c1cc(F)cc(F)c1)N1CCC([C@@H](CO)N2CCC(c3c[nH]c4ncccc34)CC2)CC1,0
Cc1ccc(OCC(=O)NNC(=O)C2CCN(c3ncccn3)CC2)cc1,0
Oc1cccc(-c2nc3c4c(ncn3n2)-c2ccccc2CC42CCCC2)c1,1
O=C(c1ccco1)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,1
N#Cc1cccc(-c2cc(NCc3cccs3)ncn2)c1,1
Cc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C)cn3)n2)nc1,0
CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(C)c2n1,1
c1ccc2ccccc2c1,0
O=C(O)c1cc2ccccc2c(S(=O)(=O)O)c1O,0
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,0
COC(=O)C1(Cc2ccccc2)C=C2C(=C(c3ccccc3)C(=O)C2C)CN1,1
Cc1ccc(S(=O)(=O)CC#CCOC(=O)c2ccc([N+](=O)[O-])cc2)cc1,1
CCOC(=O)C(=Cc1ccc(-c2ccsc2C(=O)OC)o1)C(=O)OCC,1
CCC(=O)Nc1ncnc2ncn(C(=O)CC)c12,0
C[C@H]1CN(S(=O)(=O)C[C@]23CC[C@H](C[C@@H]2O)C3(C)C)CCN1c1ncc(C(F)(F)F)cc1F,0
COc1cccc(/C=C/c2ccc(SC)cc2)c1,0
O=C1c2cc(Cl)cc3cnn(c23)CCN1[C@@H]1CN2CCC1CC2,0
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,0
Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2,1
CSc1nc2c(c(C(F)(F)F)n1)CC(C)CC2,1
CN1CCc2c(cc(O)c(O)c2Cl)[C@H](c2cccc(Cl)c2)C1,0
O=S(=O)(c1ccccc1)c1cnn2c(C(F)(F)F)cc(-c3ccccc3)nc12,0
COc1cc(C2N(c3cc(C)on3)C(=O)C3CCCN32)cc(OC)c1OC,1
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,1
Cc1ccc(-c2nnc(-c3ccccc3S(=O)(=O)Cc3ccc(Cl)cc3)o2)cc1,0
CC(=O)c1nnn(-c2nc(N)nc(N(c3ccccc3)c3ccccc3)n2)c1C,1
CN1CC=C(c2c[nH]c3ccc(NC(=N)c4ccco4)cc23)CC1,1
COc1ncc2nc(C)c(=O)n(CCc3ccccc3)c2n1,1
O=C(NCc1ccccc1)c1cccc(COc2cccc(Cl)c2)c1,1
N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(OCc3ccccc3)nc21,1
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,0
COc1ccc(OC)c2c1c(OC)cc1c(=O)c(O)c(-c3ccc(F)cc3)oc12,1
O=[N+]([O-])c1cccnc1NCCNc1ncc(C(F)(F)F)cc1Cl,1
COc1ccccc1NC(=O)Nc1nnc(-c2ccco2)s1,1
COc1ccc(C(S)=Nc2ccccc2)cc1,1
CC(/C=N/NC(=O)Cc1cccs1)=C\c1ccco1,1
Cc1[nH]c2ccccc2c1-c1cc(-c2cc(-c3c(C)[nH]c4ccccc34)on2)no1,1
Cc1cc(=O)[nH]c(-n2nc3c(c2O)CCCC3)n1,0
CCOc1c2ccc(C(=O)NCCc3cccs3)cc2nn1CC,1
CC[N+](C)(C)c1cccc(O)c1,0
CN(C)S(=O)(=O)Oc1ccsc1C(=O)Nc1ccc(Cl)cc1,1
O=S(=O)(c1ccc2[nH]c(SCc3cccc(Cl)c3)nc2c1)N1CCOCC1,0
CN(Cc1ccco1)c1ncncc1-c1cccnc1,1
COc1cc(/C=C2/C(=N)N3C=CSC3=NC2=O)ccc1OCCCOc1c(C)cccc1C,1
CCOC(=O)CC(NC(=O)c1cccs1)c1ccc(OCC)cc1,1
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1,1
CO[C@@H]1COC(=O)[C@H](C)NC(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,0
CN(C)CC[C@@H](C(=O)C(C)(C)C)c1ccccn1,0
CO[C@@H]1COC(=O)C/C=C\[C@@H](C)[C@@H]2C=C[C@H](O)[C@@H](COC(=O)CCC[C@H]1C)O2,0
O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,0
N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(N3CCNCC3)nc21,1
CO[C@@H]1/C=C\O[C@]2(C)Oc3c(C)c(O)c4c(O)c(c(CN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,0
CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H]4O[C@H](c5ccccc5)C=C[C@@H]4Oc4ccc(OC)cc4)[C@@H]3CC[C@@H]2C1=O,0
COC(=O)c1cc2c(cn1)[nH]c1ccccc12,1
CS(=O)(=O)N(CCN1CCOCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,0
COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4csnn4)CC3)C2)cc1,0
Cc1cccc(Cl)c1NC[C@H](O)CN1CCN(C)CC1,0
Cc1nc(O)c(C#N)c2c1CSC(C)(C)C2,0
c1csc(CN2CC[C@@]3(CCCNC3)C2)n1,0
CS(=O)(=O)Nc1cccc(-c2nccc(Nc3ccc(F)cc3)n2)c1,1
CC1=NN(c2ccccc2)C(=O)/C1=C\N1CC(C)OC(C)C1,0
CSc1[nH]c(-c2ccc(C)cc2)nc1S(=O)(=O)c1ccccc1,1
CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)N1Cc1ccco1,1
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,1
O=C1c2ccccc2-c2cc([N+](=O)[O-])c([N+](=O)[O-])cc21,1
Cc1ccc(NC(=O)N/C=C/c2ccc(Cl)cc2)cc1,0
CCCCN1C(=O)C(NC(=O)c2cccnc2)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,0
Cc1cc([N+](=O)[O-])nn1CC(=O)NN=C(S)Nc1ccc(F)cc1,0
COC(=O)N1CCC2(CC1)CN(c1ccncc1)C2,0
COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@H]4CCCO4)c3n2)c1,0
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)c1ccc(OC)cc1,1
Cc1ccc(S(=O)(=O)NCC(=O)N(CC(=O)NCc2ccco2)Cc2cccs2)cc1,0
C/C(=N\NC(=O)CSCc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,1
CCn1cnc2sc(C(=O)N3CCN(c4ccc(OC)cc4)CC3)c(C)c2c1=O,0
CC(=O)OC[C@@H]1O[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(C(C)(C)C)C(=O)[C@H]4CC[C@@H]23)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0
Cc1cc(NC(=O)CSc2nc3sc(C)c(C)c3c(=O)n2C2CCCC2)no1,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O[C@H]1OC(=O)c2ccccc21,0
COc1ccccc1-c1ccc2ncnc(N3CCOCC3)c2c1,1
CCOC(=O)N1CCC(NC(=O)CCC(=O)N2CCOc3ccccc32)CC1,0
COCCn1c(=O)c(C)nc2cnc(N3CCNCC3)nc21,1
C[n+]1ccc(/C=C/c2ccc(Br)cc2)cc1,0
C/C=C1\C[N@@+]2(C)CC[C@@]34C(=C(C=O)[C@H]1C[C@H]32)Nc1ccccc14,0
OC[C@@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@H]1O,0
O=c1c(-c2cc(F)cc(F)c2)nc2cncnc2n1C1CC1,1
CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,1
CC(C)(C)c1cc2cccnc2n1Cc1ccccc1,1
CCc1ccc(NC(=O)Cn2nc(C(F)(F)F)c3c2CCC3)cc1,1
NC(=O)c1sc(-c2ccccc2)cc1N,1
CC(Cc1ccccc1)NC(=O)CSc1nc2nc3c(cc2c(=O)n1-c1ccccc1)COC(C)(C)C3,0
CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](F)[C@@H]1O,1
CCc1cccc(CC)c1NC(=O)Nc1ccc2[nH]nc(-c3cccc(S(N)(=O)=O)c3)c2c1,0
O=C1C2=CC[C@@H]3C(=O)N(c4ccc(F)cc4F)C(=O)[C@H]3[C@H]2[C@H](O)[C@H]2O[C@H]12,0
CO[C@H]1COC(=O)[C@H](C)NC(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)C/C=C\[C@@H]1C,0
O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1,1
n1n[nH]c(-c2nnn[nH]2)n1,0
Cc1cc(=O)n(-c2ccccc2)n1C,0
CC(C)(C)C(=O)NC(Nc1cccc2cccnc12)C(Cl)(Cl)Cl,1
C[C@@H](N=C(N)N)C(=O)O,0
CC(=O)OC[C@@H]1O[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(c5cccc(Oc6ccccc6)c5)C(=O)[C@H]4CC[C@@H]23)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0
COc1cccc(C(C#N)N2N=C(C)CC2(C)C)c1O,0
COC(=O)C1=CCCN(C)C1,0
COc1ccccc1N1CCN(C(=O)c2cc(-c3ccccc3)n[nH]2)CC1,0
CC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3C(=O)C[C@@]12C,0
COc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1Cl,1
COC(=O)/C=C\CCc1coc(/C=C\CNC(=O)OC)n1,0
COCC(=O)N1CCC2(CC1)CCN(C(=O)NC(C)C)CC2,0
CCc1nn(C)c(-c2nnc(S)n2N)c1Cl,0
Cc1nc2cnc(N3CCNCC3)nc2n(C)c1=O,1
Cc1ncc([N+](=O)[O-])n1CCN=[N+]=[N-],0
O=C(c1cnccn1)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,0
Cc1ccc(CNC(=O)CCNC(=O)c2ccco2)cc1,1
CC(=O)N1CCN(S(=O)(=O)c2ccccc2)C1c1ccccc1,0
COC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CN1CCN(C2CCCCC2)CC1,1
O=C(CCCNC(=O)/C(=C\c1ccccc1F)NC(=O)c1ccccc1)OCc1ccccc1,0
Clc1ccc2c(c1)C(c1cccs1)=NNC(c1cccnc1)=N2,1
C[C@@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)N1C,0
Cc1cc(NC(=O)CSCCO)no1,0
O=C(O)CCCCn1cnc2c(S)ncnc21,0
CNC[C@H](O)c1cccc(O)c1,0
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(Nc3ccccc3)nc21,1
O=C(Nc1ccc(S(=O)(=O)c2cnn(C3CCOCC3)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,0
O=C(Nc1ccc2c(c1)OCCO2)c1cc2sccc2n1Cc1ccc(F)cc1,1
CCNC(=O)CSc1nnc(C2CC2)n1-c1ccccc1,0
O=C(c1cn(-c2ccccc2)nc1-c1cccs1)N1CCOCC1,1
Cc1ccc(NC=C2C(=O)CC(c3ccco3)CC2=O)cc1,1
N#Cc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,1
CCc1nnc(NC(=O)C2Cc3ccccc3CN2S(=O)(=O)c2ccc(C)cc2)s1,0
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(F)cc5c4OCOC5)c3C[C@H]2CN1C(=O)c1ccccc1,0
COc1ccc(C(=O)c2cnc3ccccc3c2-c2ccccc2)cc1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(Cc4ccc(OC(F)(F)F)cc4)c3CC2CN1C(=O)c1ccccc1,0
CN(CCC(=O)N1CCN(c2ccc(F)c(F)c2)CC1)CCC1c2ccccc2Oc2ccccc21,0
O=C(c1ccc(F)cc1)N1CCn2c(nnc2-c2ccccn2)C1,0
COC(=O)C[C@@H]1O[C@H]1[C@H](C)[C@@H](OC)C(C)C,0
O/N=C/c1cc(Br)ccc1OCc1cccc(F)c1,1
O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,0
Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,1
Clc1ccccc1/C=N/Nc1nc2c(s1)CCCC2,1
COC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CN1CCCc2ccccc21,1
C/C(=N\NC(=O)c1[nH]c2c([N+](=O)[O-])cc(C)cc2c1-c1ccccc1)c1cccnc1,1
N=C(NOC(=O)Cc1ccc(Cl)cc1)c1cccnc1,1
COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,1
O=C(N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(c4cccc(Oc5ccccc5)c4)C(=O)[C@H]3CC[C@H]12)OCc1ccccc1,0
COc1ccc(-c2cc(C3CCN(c4cc(Cl)nc(N)n4)CC3)[nH]n2)cc1,1
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,1
CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,1
N[C@H](CC(=O)O)C(=O)O,0
CC(C)c1ccc(CNc2cc(N3CCCC3)ccc2[N+](=O)[O-])cc1,1
CCOC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,0
O=C(c1ccco1)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,0
Cc1ccc(SCc2n[nH]c3c2C(C(C)C)C(C#N)=C(N)O3)cc1,1
N=C(N)N/N=C(/c1ccccc1)c1ccc(O)cc1O,1
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,0
N1=C(c2nnn[nH]2)NNC(c2nnn[nH]2)=N1,0
COC(=O)c1ccc(C23CC2(C(NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)C3)cc1,1
