SMILES,bioclass
C[C@@H](c1ccc(-c2cc(=O)n(C)cc2F)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,0
COc1cccc(-c2nc(NCc3ccccc3OC)c3ccccc3n2)c1,1
Nc1ccccc1C(=O)/C=C\c1ccc2c(c1)OCO2,1
CCCC(=O)NC(Nc1ccccc1OC)C(Cl)(Cl)Cl,1
Cc1cc(C)c(NC(=O)C(C)Sc2nnc(-c3ccco3)n2-c2ccccc2)c(C)c1,1
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N(C)C)nc32)c1,0
CCOc1cc(/C=N/O)ccc1OS(=O)(=O)c1ccc(C)cc1,1
CN(/N=C\c1ccccc1O)c1ccc2ccccc2n1,0
COc1ccc(COC(=O)N/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(C5CCCCC5)C(=O)[C@H]4CC[C@@H]23)cc1,0
Cc1nn(-c2ccccc2)c2c1C(=O)N(Cc1ccccc1)C(=O)C(C)(C)C2,1
COc1ccc(Oc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1,0
CO[C@@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,0
CCCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,0
CC(C)(C)[Si](C)(C)c1c2c(nc3ccc(OCc4ccccc4)cc13)-c1cccc(=O)n1C2,0
COc1cccc(-c2nccc(N(C)Cc3ccco3)n2)c1,1
COc1ccc(C2C(C(C)=O)=C(O)C(=O)N2CCCn2ccnc2)cc1,1
CN1CCc2cccc(Cl)c2CC1,0
O=C(Cc1ccccc1)N/N=C/c1cc(Br)c(Br)o1,1
CCc1ccc(OCC(=O)NCCN(C)C)c(Br)c1,1
Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(C(=O)NC(C)C)C2)C1,0
O=C(O)CNC(=O)[C@H]1NC(C(F)(F)F)(C(F)(F)F)OC1(C(F)(F)F)C(F)(F)F,0
CNc1oc(-c2cccs2)nc1C#N,0
O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,1
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0
CC(C)(C)NC(=O)CSC(=Nc1ccc(F)cc1)NC#N,1
Cc1ccc(-c2csc(Cc3nc(-c4cc5ccccc5oc4=O)cs3)n2)cc1,1
C[C@@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@H](O)CC[C@@]34C=O)[C@]1(O)CC[C@@H]2C1=CC(=O)OC1,0
O=C1c2cccc3[nH]nc(c23)CN1[C@H]1CN2CCC1CC2,1
CN(C)C(=O)c1ccc(-c2cc(NCc3cccnc3)ncn2)cc1,0
COc1ccc(-c2nc3cnc(N4CCOCC4)nc3n(-c3ccccc3)c2=O)cc1,0
O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=N/Nc1ccccc1[N+](=O)[O-],0
CC1(C)S[C@@H]2[C@H](C(=O)O)N=C(Cc3ccccc3)N2[C@H]1C(=O)O,0
Cc1ccc(-n2c(=O)[nH]cc(C(=O)N3CCc4ccccc43)c2=O)cc1,0
O=S(=O)(c1cccs1)N1CN(Cc2ccc(Cl)cc2)c2nc3ccccc3nc21,1
Cc1ccc(SCC(=O)Nc2ccc(N3CCN(c4ccccc4)CC3)c(F)c2)cc1,0
CCOC(=O)c1cnn(-c2nc(-c3cccc(F)c3)cs2)c1C(F)(F)F,1
O=C(Oc1ccccc1)N1CCC2(CCCN(c3ncccn3)C2)CC1,1
COc1ccc2c3c(ccc2c1)N[C@H](C(=O)O)CC3,0
C=CCC(NCc1ccco1)c1ccc(OC)cc1,1
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,0
COc1ccc(C2C(=O)N(C3CCCCC3)CC(=O)N2CC2COc3ccccc3O2)cc1,1
COc1cnc(-c2ccccc2)nc1Oc1cccc(C)c1,1
COc1ccc(-c2noc(C3CCCN(C(=O)c4ccccc4OC)C3)n2)cc1OC,1
Cc1noc(C)c1-c1nccc(N2CCN(C)CC2)n1,0
O=S(=O)(/N=C(\Sc1ccccc1)c1ccccc1)c1ccc(Cl)cc1,1
CN(CCC(=O)O)S(=O)(=O)c1ccccc1,0
c1cc(CSc2ncnc3[nH]cnc23)ccn1,0
COc1ncc2nc(-c3ccccc3)c(=O)n(C3CC3)c2n1,0
COc1ccc(CNc2ccnc(-c3c(C)noc3C)n2)c(OC)c1,1
COc1ccc(N2C(=O)NC(NC(=O)c3ccncc3)(C(F)(F)F)C2=O)cc1,1
Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N,0
CCCC/C=C/C(NC(=O)CCc1ccccc1)c1ccccc1,1
COCCn1c(=O)c(-c2ccccc2)nc2cncnc21,0
Cc1ccc(OCC(=O)c2c(O)oc3ccccc3c2=O)cc1C,1
C[C@@H]1O[C@H](O[C@H]2C[C@@H](O)[C@@]3(CO)[C@H]4[C@@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@]3(O)C2)[C@@H](O)[C@H](O)[C@@H]1O,0
O=C(c1ccccc1)[C@H]1[C@H](c2ccccc2[N+](=O)[O-])N1C1CCCCC1,0
O=C(OCC(=O)N1CCOCC1)c1ccc(Cl)nc1,0
O=C(O)/C(Cc1c[nH]nn1)=N\O,0
O=C(O)CCC(=O)N1CCc2cc(S(=O)(=O)N3CCCCC3)ccc21,0
C[N+]1(CC(=O)Nc2ccc(F)cc2)CCN(C(=O)c2ccco2)CC1,0
O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(c1ncccn1)C2,0
CC(Oc1ccc(Cl)cc1Cl)C(=O)/C=C/N(C)C,1
CCN(CC)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccccc2C)c1,0
CC(=O)NCCNc1ccnc(-c2ccccc2C)n1,0
CC(C)CN1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,0
CCOC(=O)N1CCN(C(=O)c2cnc3n(c2=O)CCS3)CC1,0
Cc1ccc(/C=N/NC(=O)CSc2nc3ccccc3n2C)s1,1
COC(=O)c1cc(Cl)c(NC(=O)c2cc3ccccc3o2)cc1OC,0
N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1,0
CCS(=O)(=O)c1ccc2c(c1)N(S(C)(=O)=O)CC(C(=O)NCCOC)O2,0
O=S(=O)(O)n1ccnc1,0
C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,0
Cc1nn(-c2ccc(F)cc2)c(O)c1C(c1cccc(O)c1)c1c(C)[nH]n(-c2ccc(F)cc2)c1=O,1
CC(=O)NN1C(=O)c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2C1=O,0
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,0
O=c1cnc2cnc(OCc3ccccc3)nc2n1CCc1ccccc1,1
O=C(c1ccco1)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,0
Cc1noc(C)c1-c1cc(N2CCNCC2)ncn1,0
O=c1ccc(-c2nc3cc(S(=O)(=O)C(F)(F)F)ccc3[nH]2)cn1-c1ccccc1,1
Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCN(c4cccc(C)c4)C(C)C3)n2)cc1,1
O=[N+]([O-])c1ccc(S(=O)(=O)Cc2ccccc2)c2nonc12,1
Cc1cccc(C)c1CNc1nccc2c1nc(C)n2C,0
CS(=O)(=O)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,1
Cc1ccccc1-c1cc(N2CCNCC2)ncn1,0
O=C(Nc1cnc(-c2c(F)cncc2F)c(-c2cccnc2)n1)C1CC1,1
Cc1nc2cnc(Oc3cccc(Cl)c3)nc2n(C[C@H]2CCCO2)c1=O,0
CCN1CCC(S(=O)(=O)c2c(Cl)ccc(NC(=O)Nc3cccc(F)c3Cl)c2O)CC1,0
O=C(c1csnn1)N1CCC2(CCCN(c3ncccn3)C2)CC1,1
COC(=O)C/C=C1\c2ccccc2[C@H](OC)[C@H]1C,0
O=C(O)c1ccccc1-c1ccc(/C=c2\sc3nc4cc(Br)cnc4n3c2=O)o1,1
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4ccc(OC)c(Br)c4)c3C[C@H]2CN1C(=O)c1ccccc1,1
Cc1ccn2c(NC(=O)c3ccccc3)c(-c3cccs3)nc2c1,1
NC(=O)Nc1ccc([As](=O)(O)O)cc1,0
O=[N+]([O-])c1ccc(C2C3C(c4ccccc4)=NC4(CCCCC4)N32)cc1,1
COc1ccc(-n2c(=O)c(-c3cccs3)nc3cnc(Nc4cccc(OC)c4)nc32)cc1,0
O=C1CCc2cc(-c3cccnc3)ccc2N1,0
Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc21,0
CCOC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CCC[C@@H]21,1
Oc1cccc2c(O)nccc12,0
FC(F)(F)c1nc2nc(Cl)c(Cl)nc2n1CCCN1CCOCC1,0
Cc1cnc(CNc2nc(-c3ccc(C(=O)N(C)C)cc3)nc3ccccc23)cn1,0
O=C(O)[C@H]1CCCNC1,0
O=C(O)CN(CC(=O)O)c1ccccc1,0
CCn1c(O)cc(=O)nc1SCC(=O)N1CCCCC1,0
N=C(N)NC(=N)Nc1ccc(S(=O)(=O)O)cc1,0
COc1ccc(-c2cc(-c3cc(F)ccc3O)[nH]n2)cc1OC,1
COC(=O)C1=C(NC(=O)c2ccc(C)c(C)c2)CCS1,1
Nc1ccccc1Oc1ncc(C(F)(F)F)cc1Cl,1
CN1[C@@H](c2ccccc2)C/C(=N\O)C[C@H]1c1ccccc1,1
CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3C)nc2c1,0
CC1(C)C(=O)C(c2ccccc2)=C2CN3C(=O)N(CCc4ccccc4)C(=O)C3(Cc3ccc(C(F)(F)F)cc3)C=C21,0
COc1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)c(Cl)c2)cc1OC,0
COc1cc2c(cc1OC)[C@H](c1ccccc1)CN(C)CC2,0
CCn1c(SCC(=O)c2ccc3ccccc3c2)nnc1-c1cccs1,1
CN1CCCC2(CCN(C(=O)c3ccncc3)CC2)C1,0
COc1ccccc1CNC(=O)CSc1nc2nc(C)cc(C)n2n1,1
COc1ccc(C(=O)NC(=S)NC(C)C)cc1Br,1
COc1c2c(cc3c1OCO3)CCN(C)C2,0
CCOC1(c2ccc(OC)cc2)SC=C(C)n2c1noc2=O,1
CS(=O)(=O)N1CCC2(CC1)CN(C(c1ccccc1)c1ccccc1)C2,0
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@H]2CC(=O)[C@@]2(C)[C@@H]3C[C@H]3CC(C)=CC(=O)[C@H]32)C1,0
COCCn1c(SCc2nc(O)c3c(C)c(C(=O)OC)sc3n2)nc2ccccc21,1
Cc1ccc(C(=O)c2c[nH]c(C(=O)NCCCN3CCOCC3)c2)cc1,0
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,0
N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,0
Cc1ccc2[nH]c(C(C)O)nc2c1,0
COc1ccc(N2CCC(CNC(=O)Nc3ccc(OC)cc3OC)C2)cc1,1
C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)[C@H]3C[C@@H]23)cc1,0
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,1
CC1(C)CC2=Nc3cc4c(cc3C(c3ccc(F)cc3)C2=C(O)C1)OCO4,1
FC(F)Sc1ccc(NC2=NN=C(c3ccc4c(c3)OCCO4)CS2)cc1,1
O=S(=O)(c1cc(-c2nc3ccccc3s2)ccc1Cl)N1CCOCC1,1
Cc1cc(NC(=O)COc2ccc(Cl)cc2Cl)n(-c2ccccc2)n1,1
O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21,0
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0
CCc1cc2c(nc1CC)CCN(CC/C(C)=N/O[C@@H](C)CN1CCCc3nc(C)c(C)cc31)C2,0
Clc1ccc([C@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,1
CC1=NN(c2ccc(C)cc2C)C(=O)C1C(c1ccccc1)C1C(=O)N(c2ccc(C)cc2C)N=C1C,1
Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)[nH]c12,0
CC1(CCC(=O)OC2CCCCC2)OCCO1,0
Clc1cc(I)cc(Cl)c1N=C1NCCN1,0
Clc1ccc2c(NCCNc3ccnc4cc(Cl)ccc34)ccnc2c1,0
N=C(N)SCCc1c[nH]cn1,0
COCCN1C(=O)C(O)=C(C(=O)c2cccs2)C1c1ccccc1,0
O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,1
Cc1cccc(C)c1NC1=NCCCS1,0
Cc1cnc(CNc2ncncc2-c2ccc3c(c2)OCO3)cn1,0
COc1cc2c(cc1OC)-c1cc3nc4ccccc4nc3n1C(C)(C)C2,0
CC(=O)N1CCC2(CC1)CCN(c1ccccc1)CC2,0
N#CC1(Nc2ccc(-c3ccc(NC4(C#N)CCCC4)cc3)cc2)CCCC1,0
COc1ccc(-n2c(S)nnc2CNC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1,0
CC1(C)N=C(N)N=C(Nc2ccccc2)N1,0
Nc1nnc(SCCOc2cccc(Br)c2)s1,1
CN(C)c1ccc(-c2cncnc2NCc2cccnc2)cc1,1
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,0
COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C(C)C)cc2)cc1OC,1
CC(=O)NCCNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12,0
c1cncc(-c2cccnc2)c1,0
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@@H]3CC[C@@H]2C(=O)N1Cc1ccccc1,0
CC1CCN(CC[C@@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,0
COc1ccccc1CNc1ccnc(-c2c(C)noc2C)n1,1
Cc1ccc(OCCNC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1C,0
c1ccc(CN2CCN(Cc3nnc(-c4ccccc4)o3)CC2)cc1,0
O=c1[nH]c2cc(-c3ccncc3)ccc2c2[nH]c(-c3ccccc3Cl)nc12,0
CCOC(=O)C1CCN(C(=O)C2CCN(c3nc4ccc(OC)cc4s3)CC2)CC1,1
CN1C(=C2C(=O)OC(C)(C)OC2=O)Sc2ccccc21,1
CC1=CSC(OCC(F)(F)F)(c2ccc(Br)cc2)c2noc(=O)n21,1
COc1ncc(F)cc1CNc1ccc(Cc2c[nH]c3ncc(NC(C)=O)cc23)c(F)n1,0
COc1ccc2nc(C)cc(SCC(=O)Nc3c(C)cc(C)cc3C)c2c1,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,0
O=C(CNS(=O)(=O)c1ccc(Br)cc1)N1CCOCC1,1
O=c1oc2c(CN3CCOCC3)c(O)ccc2c2ccccc12,1
CCN(CC(=O)O)CC(=O)O,0
O=C(Oc1ccccc1)N1CCC2(CCCN(Cc3nccs3)C2)CC1,0
O=C(O)CCC(=O)Nc1ccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)cc1,1
O=C(NCc1ccccc1)c1cccc(COc2cccc(Cl)c2)c1,1
O=[N+]([O-])O[C@H]1CO[C@H]2[C@H]1OC[C@@H]2O[N+](=O)[O-],0
OC[C@@H]1O[C@@H](n2cnc3c(N[C@H]4CCC[C@@H]4O)ncnc32)[C@H](O)[C@H]1O,0
Cc1cccc(/C=N\Nc2cnnc(O)c2Cl)c1,1
COc1ccc(OCc2nnc(SCC(=O)N3c4ccccc4Sc4ccc(Cl)cc43)o2)cc1,1
FC(F)(F)c1ccccc1-n1ccnc1,0
CC(=O)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1
Cc1ccccc1S(=O)(=O)c1c(C)cc(-c2ccccc2)nc1O,0
Cc1cc(C)n2nc(-c3sccc3-n3cccc3)cc2n1,1
N=C(N)SCc1cccc(-c2nc3ccccc3c(=O)o2)c1,0
Cc1cc2cccc(C)c2nc1SCC(=O)N(C)c1nc(-c2ccccc2)cs1,0
COC(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(C#N)c1)C2,0
O=[N+]([O-])c1ccc(N2CCN(CCOc3nonc3-c3ccccc3)CC2)c(Cl)c1,1
N#CSc1ccc2oc(C3=NCCN3)cc2c1,0
CC(C)C(O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1,0
CC(=O)c1cnc2cc(C)nn2c1C,0
CCn1c(SCC(=O)Nc2nc3ccc(C)cc3s2)nc2c(c1=O)SC(C)C2,1
CN1CCc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,0
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](OC(=O)CCN(C)C)[C@H](OC(C)=O)[C@@]2(C)O1,1
CCN(CC)C(=O)COc1ccc(S(=O)(=O)N2CCOCC2)cc1,0
NCc1ccc(F)c(C2CCN(C(=O)c3cc(C(=O)O)cc(-c4nc(-c5cccs5)no4)c3)CC2)c1,0
CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3cccc(Cl)c3)nc2C)cs1,1
CCC(=O)O[C@@]1(C(=O)CCl)[C@@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0
COCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc21,0
O=C(Cn1cnc2sc3c(c2c1=O)CCCC3)NCCC(=O)N1CCC2(CC1)OCCO2,0
Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@@H]5O4,0
C[C@@H](CNC1CCCCC1)OC(=O)c1ccccc1,0
COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1,1
CC(C)(C)n1ncc2c(=O)n(CC(=O)NCc3ccccc3Cl)cnc21,1
Nc1cccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)c1,1
c1nc(N2CCNCC2)c2cc(-c3ccoc3)ccc2n1,0
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,0
O=S(=O)(Nc1ccc(Cc2ccncc2)cc1)c1ccc(Cl)c(Cl)c1,1
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCNCC3)nc21,0
O=C(NNC(=O)C1CCCCC1)c1cnccn1,0
Cc1cc2c(cc1C)NC1=C(O)[C@@H](c3c[nH]c4ccc(COc5ccccc5)cc34)OC1=N2,1
COC(=O)c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1,0
C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(CCC(=O)OCC)C(=O)[C@H]3CC[C@H]12,0
CCNCCC1(CC)C(=O)NC(=O)NC1=O,0
O=C1CC(c2cccc(F)c2)SC(N(c2ccccc2)c2ccccc2)=N1,1
CN(C)c1ccc(/N=C/C=C2\N(C)c3ccccc3C2(C)C)cc1,1
CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(N4CCOCC4)c3c2)c1,0
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,1
Cn1c(=O)n(C)c2cc(S(=O)(=O)O)ccc21,0
Cn1c(=O)n(C)c2cc(/C=N/n3cnnc3)ccc21,1
COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)cc1OC,1
Cc1cn([C@H]2C[C@H](O)[C@@H](COC(N)=O)O2)c(=O)[nH]c1=O,0
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,0
Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,0
CC(C)(C)C1CCc2c(C(=O)N/N=C/c3cccs3)csc2C1,1
CC(C)NC[C@H](O)c1ccc(O)c(O)c1,0
C(=C/c1nnc(-c2cccs2)o1)\c1ccccc1,1
COc1ccccc1/C=N/NC(=O)CC(=O)Nc1ccc(Cl)c(Cl)c1,1
O=C(O)c1c(-c2nccc3ccccc23)[nH]c(-c2ccccc2)c1S(=O)(=O)O,0
O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)NC(=O)NCc1ccccc1,0
